<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,30,20160205,223000,94.7210000,94.9200000,94.1700000,94.2000000,2747060
US1.AAPL,30,20160205,230000,94.1900000,94.3900000,94.0100000,94.2100000,2876264
US1.AAPL,30,20160205,233000,94.2156000,94.7100000,93.9600000,94.4700000,3546840
US1.AAPL,30,20160206,000000,94.4700000,94.4700000,93.6900000,94.0100000,6325946
US1.AAPL,30,20160208,180000,93.1500000,94.6801000,93.0400000,94.5799000,7621278
US1.AAPL,30,20160208,183000,94.5600000,94.7500000,93.4500000,93.6100000,4641725
US1.AAPL,30,20160208,190000,93.6050000,94.4000000,93.5700000,93.9800000,3560416
US1.AAPL,30,20160208,193000,93.9900000,94.2900000,93.4800000,94.1900000,3319026
US1.AAPL,30,20160208,200000,94.1900000,94.4840000,93.8500000,94.4840000,2476457
US1.AAPL,30,20160208,203000,94.4800000,94.7900000,94.1999000,94.5200000,2526745
US1.AAPL,30,20160208,210000,94.5150000,94.6200000,94.0800000,94.2400000,2047432
US1.AAPL,30,20160208,213000,94.2350000,94.2500000,93.8500000,94.0900000,1757842
US1.AAPL,30,20160208,220000,94.0900000,94.2880000,93.7300000,93.8000000,2355017
US1.AAPL,30,20160208,223000,93.7900000,93.9900000,93.3700000,93.5650000,3040197
US1.AAPL,30,20160208,230000,93.5608000,93.8600000,93.4000000,93.6100000,2613453
US1.AAPL,30,20160208,233000,93.6100000,94.6600000,93.5700000,94.5251000,3643356
US1.AAPL,30,20160209,000000,94.5200000,95.7000000,94.5100000,95.0100000,7198865
US1.AAPL,30,20160209,180000,94.2900000,95.3800000,94.0700000,94.7800000,5844464
US1.AAPL,30,20160209,183000,94.7800000,95.2800000,94.3500000,94.5200000,4162404
US1.AAPL,30,20160209,190000,94.5201000,94.5400000,93.9300000,94.2300000,3209799
US1.AAPL,30,20160209,193000,94.2398000,95.0300000,94.2200000,94.9500000,2645861
US1.AAPL,30,20160209,200000,94.9500000,95.0700000,94.5300000,94.6990000,2231275
US1.AAPL,30,20160209,203000,94.6900000,95.0400000,94.4800000,94.6600000,1821113
US1.AAPL,30,20160209,210000,94.6600000,94.8500000,94.4400000,94.6600000,1517802
US1.AAPL,30,20160209,213000,94.6490000,94.6900000,94.2500000,94.4000000,1925478
US1.AAPL,30,20160209,220000,94.4000000,94.8500000,94.2800000,94.7500000,1914316
US1.AAPL,30,20160209,223000,94.7500000,95.3500000,94.7014000,95.0490000,2706969
US1.AAPL,30,20160209,230000,95.0499000,95.7600000,95.0200000,95.6500000,3481094
US1.AAPL,30,20160209,233000,95.6500000,95.9400000,94.9300000,95.0601000,3608183
US1.AAPL,30,20160210,000000,95.0600000,95.4950000,94.8500000,95.0200000,3731608
US1.AAPL,30,20160210,180000,95.9200000,96.2150000,95.3589000,96.1600000,4391470
US1.AAPL,30,20160210,183000,96.1600000,96.2500000,95.7700000,95.9800000,3074003
US1.AAPL,30,20160210,190000,95.9900000,96.3500000,95.2200000,95.3500000,3805396
US1.AAPL,30,20160210,193000,95.3600000,95.6300000,95.1700000,95.2600000,2559892
US1.AAPL,30,20160210,200000,95.2600000,95.4800000,94.9800000,95.2600000,2419230
US1.AAPL,30,20160210,203000,95.2600000,95.5190000,95.1500000,95.5100000,1921525
US1.AAPL,30,20160210,210000,95.5000000,95.6300000,95.3500000,95.5900000,2079415
US1.AAPL,30,20160210,213000,95.6000000,95.8000000,95.2701000,95.3300000,1641000
US1.AAPL,30,20160210,220000,95.3224000,95.3500000,95.1200000,95.1600000,1819125
US1.AAPL,30,20160210,223000,95.1600000,95.4000000,95.0700000,95.1950000,2929230
US1.AAPL,30,20160210,230000,95.2000000,95.4400000,94.7700000,94.8500000,2951762
US1.AAPL,30,20160210,233000,94.8500000,95.2300000,94.3300000,94.4200000,2984407
US1.AAPL,30,20160211,000000,94.4140000,94.5519000,94.1000000,94.2700000,4659719
US1.AAPL,30,20160211,180000,93.7500000,94.7200000,93.5600000,94.2000000,5943134
US1.AAPL,30,20160211,183000,94.2100000,94.5400000,93.3900000,93.4500000,4587874
US1.AAPL,30,20160211,190000,93.4500000,93.5500000,92.9500000,93.1000000,3934616
US1.AAPL,30,20160211,193000,93.1000000,93.3000000,92.7010000,92.7900000,3137529
US1.AAPL,30,20160211,200000,92.7900000,93.3000000,92.5900000,93.2000000,2780815
US1.AAPL,30,20160211,203000,93.1800000,93.4000000,92.9200000,92.9900000,1960227
US1.AAPL,30,20160211,210000,92.9900000,93.5300000,92.8836000,93.4440000,1966599
US1.AAPL,30,20160211,213000,93.4500000,93.6700000,93.2500000,93.3700000,1923611
US1.AAPL,30,20160211,220000,93.3700000,93.6300000,93.0700000,93.1850000,1841911
US1.AAPL,30,20160211,223000,93.1800000,93.4250000,92.9900000,93.0400000,1824057
US1.AAPL,30,20160211,230000,93.0400000,94.2100000,92.8100000,93.8600000,4642237
US1.AAPL,30,20160211,233000,93.8550000,94.0800000,93.5400000,93.9600000,3400063
US1.AAPL,30,20160212,000000,93.9500000,94.2300000,93.5300000,93.6600000,4800678
US1.AAPL,30,20160212,180000,94.1900000,94.5000000,93.2200000,93.2700000,4870359
US1.AAPL,30,20160212,183000,93.2700000,93.5400000,93.0100000,93.3750000,3874129
US1.AAPL,30,20160212,190000,93.3700000,93.4300000,93.0300000,93.2301000,2567528
US1.AAPL,30,20160212,193000,93.2400000,94.2600000,93.2400000,94.1150000,3604744
US1.AAPL,30,20160212,200000,94.1190000,94.1800000,93.7963000,93.9600000,2357939
US1.AAPL,30,20160212,203000,93.9700000,94.0400000,93.6800000,93.7900000,1632347
US1.AAPL,30,20160212,210000,93.8000000,93.9700000,93.7100000,93.7500000,1176517
US1.AAPL,30,20160212,213000,93.7400000,93.7800000,93.3800000,93.5099000,1730919
US1.AAPL,30,20160212,220000,93.5000000,93.6000000,93.3800000,93.4500000,1467161
US1.AAPL,30,20160212,223000,93.4600000,93.9300000,93.4350000,93.9200000,1800696
US1.AAPL,30,20160212,230000,93.9200000,94.0200000,93.8338000,93.8699000,2290384
US1.AAPL,30,20160212,233000,93.8700000,94.2100000,93.8200000,94.0000000,2672524
US1.AAPL,30,20160213,000000,93.9970000,94.0100000,93.6400000,93.9900000,4344473
US1.AAPL,30,20160216,180000,94.9600000,95.4700000,94.6100000,95.1800000,5924278
US1.AAPL,30,20160216,183000,95.1700000,95.2750000,94.8400000,95.0470000,3236317
US1.AAPL,30,20160216,190000,95.0600000,95.4500000,94.9100000,95.2700000,2803699
US1.AAPL,30,20160216,193000,95.2700000,95.6300000,94.9800000,95.5050000,2761349
US1.AAPL,30,20160216,200000,95.5100000,95.7500000,95.3400000,95.7450000,2049222
US1.AAPL,30,20160216,203000,95.7499000,96.1419000,95.7192000,95.9800000,3185516
US1.AAPL,30,20160216,210000,95.9850000,96.0900000,95.7300000,96.0400000,2107672
US1.AAPL,30,20160216,213000,96.0380000,96.3500000,95.9450000,96.1850000,2247582
US1.AAPL,30,20160216,220000,96.1760000,96.4000000,96.0710000,96.2900000,2249633
US1.AAPL,30,20160216,223000,96.2850000,96.6400000,96.2700000,96.6300000,2284776
US1.AAPL,30,20160216,230000,96.6288000,96.8500000,96.4700000,96.4900000,3422236
US1.AAPL,30,20160216,233000,96.4900000,96.7800000,96.3100000,96.6800000,3571911
US1.AAPL,30,20160217,000000,96.6885000,96.7100000,96.1100000,96.6200000,5483028
US1.AAPL,30,20160217,180000,96.6600000,97.1800000,96.1500000,96.8320000,6362177
US1.AAPL,30,20160217,183000,96.8400000,97.1500000,96.6700000,97.1400000,3454329
US1.AAPL,30,20160217,190000,97.1400000,97.1600000,96.7000000,97.0800000,3770381
US1.AAPL,30,20160217,193000,97.0700000,97.3900000,96.9500000,97.2267000,2915965
US1.AAPL,30,20160217,200000,97.2300000,97.3500000,96.9400000,97.0000000,2080200
US1.AAPL,30,20160217,203000,97.0000000,97.4800000,96.9700000,97.3700000,1829882
US1.AAPL,30,20160217,210000,97.3799000,97.9400000,97.3577000,97.7099000,2758204
US1.AAPL,30,20160217,213000,97.7000000,97.8499000,97.6200000,97.7100000,1692200
US1.AAPL,30,20160217,220000,97.7041000,97.7900000,97.5400000,97.6800000,1431012
US1.AAPL,30,20160217,223000,97.6730000,98.2100000,97.6000000,98.1300000,2674497
US1.AAPL,30,20160217,230000,98.1300000,98.1500000,97.6800000,97.8361000,2039906
US1.AAPL,30,20160217,233000,97.8400000,98.1200000,97.6500000,98.0000000,2384401
US1.AAPL,30,20160218,000000,97.9904000,98.2000000,97.9000000,98.1100000,4726519
US1.AAPL,30,20160218,180000,98.8400000,98.8900000,97.6000000,97.6100000,4516469
US1.AAPL,30,20160218,183000,97.6200000,97.6500000,97.0700000,97.4600000,3501602
US1.AAPL,30,20160218,190000,97.4620000,97.6700000,96.9500000,97.0200000,2762208
US1.AAPL,30,20160218,193000,97.0200000,97.1500000,96.8000000,97.0700000,2125589
US1.AAPL,30,20160218,200000,97.0800000,97.1200000,96.9300000,97.0995000,1620804
US1.AAPL,30,20160218,203000,97.0960000,97.1500000,96.8700000,97.0100000,1398062
US1.AAPL,30,20160218,210000,97.0100000,97.0900000,96.4600000,96.7600000,2292547
US1.AAPL,30,20160218,213000,96.7680000,97.0000000,96.6600000,96.8200000,1397348
US1.AAPL,30,20160218,220000,96.8150000,96.8799000,96.4100000,96.6800000,1673391
US1.AAPL,30,20160218,223000,96.6900000,96.9499000,96.5900000,96.9100000,1309232
US1.AAPL,30,20160218,230000,96.9100000,97.0000000,96.7500000,96.8200000,1317108
US1.AAPL,30,20160218,233000,96.8300000,96.8400000,96.2200000,96.3701000,2826838
US1.AAPL,30,20160219,000000,96.3720000,96.4800000,96.0910000,96.2600000,3796023
US1.AAPL,30,20160219,180000,96.0000000,96.5800000,95.8000000,96.0954000,5895011
US1.AAPL,30,20160219,183000,96.0900000,96.5100000,95.8500000,96.4650000,2848329
US1.AAPL,30,20160219,190000,96.4640000,96.6900000,96.2100000,96.3650000,2228778
US1.AAPL,30,20160219,193000,96.3600000,96.6099000,96.1200000,96.6000000,1802308
US1.AAPL,30,20160219,200000,96.5900000,96.7599000,96.2500000,96.2600000,2192828
US1.AAPL,30,20160219,203000,96.2600000,96.4800000,96.2500000,96.2750000,911455
US1.AAPL,30,20160219,210000,96.2800000,96.4000000,96.1100000,96.2200000,1074408
US1.AAPL,30,20160219,213000,96.2100000,96.2950000,96.0800000,96.2650000,1042346
US1.AAPL,30,20160219,220000,96.2700000,96.4050000,96.0900000,96.2600000,1319382
US1.AAPL,30,20160219,223000,96.2624000,96.3900000,96.1300000,96.1900000,1390370
US1.AAPL,30,20160219,230000,96.1900000,96.2750000,95.9700000,96.0000000,1498097
US1.AAPL,30,20160219,233000,96.0000000,96.3630000,95.9800000,96.2700000,2162100
US1.AAPL,30,20160220,000000,96.2800000,96.3910000,95.9500000,96.0300000,3693538
US1.AAPL,30,20160222,180000,96.3100000,96.7300000,95.9200000,96.5500000,5168332
US1.AAPL,30,20160222,183000,96.5500000,96.7500000,96.1300000,96.2900000,3138866
US1.AAPL,30,20160222,190000,96.3000000,96.5000000,96.1700000,96.2750000,1893644
US1.AAPL,30,20160222,193000,96.2750000,96.3900000,96.1100000,96.2400000,2059905
US1.AAPL,30,20160222,200000,96.2500000,96.2600000,95.9400000,96.2300000,1937562
US1.AAPL,30,20160222,203000,96.2265000,96.3000000,96.0700000,96.2525000,1476516
US1.AAPL,30,20160222,210000,96.2600000,96.3000000,96.0050000,96.0320000,1419131
US1.AAPL,30,20160222,213000,96.0300000,96.2800000,96.0000000,96.2300000,1227932
US1.AAPL,30,20160222,220000,96.2300000,96.5000000,96.2123000,96.4700000,1824730
US1.AAPL,30,20160222,223000,96.4800000,96.6500000,96.3900000,96.4800000,1873552
US1.AAPL,30,20160222,230000,96.4800000,96.7200000,96.2600000,96.6100000,2595743
US1.AAPL,30,20160222,233000,96.6180000,96.6875000,96.4000000,96.5900000,1836858
US1.AAPL,30,20160223,000000,96.5901000,96.9000000,96.5300000,96.8700000,3500210
US1.AAPL,30,20160223,180000,96.4000000,96.5000000,96.1280000,96.1800000,2900479
US1.AAPL,30,20160223,183000,96.1701000,96.2200000,95.7150000,95.7805000,3186563
US1.AAPL,30,20160223,190000,95.7900000,95.8300000,95.2200000,95.2650000,2533357
US1.AAPL,30,20160223,193000,95.2600000,95.3500000,95.0900000,95.2300000,1934264
US1.AAPL,30,20160223,200000,95.2400000,95.5800000,95.1500000,95.3300000,1603319
US1.AAPL,30,20160223,203000,95.3300000,95.3500000,95.1750000,95.2600000,906622
US1.AAPL,30,20160223,210000,95.2600000,95.4100000,95.2400000,95.2980000,726007
US1.AAPL,30,20160223,213000,95.2900000,95.3000000,95.0800000,95.1000000,959756
US1.AAPL,30,20160223,220000,95.1100000,95.1600000,94.9600000,95.1500000,1429158
US1.AAPL,30,20160223,223000,95.1450000,95.2300000,95.0600000,95.1050000,1193429
US1.AAPL,30,20160223,230000,95.1000000,95.1800000,94.8550000,94.9300000,1404043
US1.AAPL,30,20160223,233000,94.9300000,94.9900000,94.6700000,94.7401000,2156209
US1.AAPL,30,20160224,000000,94.7499000,94.9700000,94.5500000,94.6900000,4985449
US1.AAPL,30,20160224,180000,93.9800000,94.5000000,93.5200000,93.5400000,5406839
US1.AAPL,30,20160224,183000,93.5400000,93.9800000,93.3200000,93.8700000,3110379
US1.AAPL,30,20160224,190000,93.8800000,94.2000000,93.6700000,94.1001000,2276651
US1.AAPL,30,20160224,193000,94.1100000,94.1399000,93.5050000,93.5900000,1479442
US1.AAPL,30,20160224,200000,93.5808000,94.3300000,93.5300000,94.2300000,1733836
US1.AAPL,30,20160224,203000,94.2300000,94.6300000,94.2200000,94.3400000,1587286
US1.AAPL,30,20160224,210000,94.3400000,94.8800000,94.2100000,94.7575000,1355937
US1.AAPL,30,20160224,213000,94.7600000,95.2000000,94.7500000,95.0500000,2188854
US1.AAPL,30,20160224,220000,95.0565000,95.3300000,94.9350000,95.0000000,1549576
US1.AAPL,30,20160224,223000,95.0000000,95.6100000,94.9900000,95.5000000,1982577
US1.AAPL,30,20160224,230000,95.5000000,95.7500000,95.3800000,95.7300000,1717187
US1.AAPL,30,20160224,233000,95.7300000,96.1000000,95.5900000,96.0600000,3003122
US1.AAPL,30,20160225,000000,96.0690000,96.3800000,95.9427000,96.1000000,3647597
US1.AAPL,30,20160225,180000,96.0500000,96.2500000,95.2500000,95.5300000,3948082
US1.AAPL,30,20160225,183000,95.5300000,95.9300000,95.3000000,95.8000000,2085630
US1.AAPL,30,20160225,190000,95.7900000,96.4300000,95.5178000,96.0100000,2092606
US1.AAPL,30,20160225,193000,96.0100000,96.2000000,95.7600000,96.0600000,1440938
US1.AAPL,30,20160225,200000,96.0600000,96.2000000,95.6500000,95.8300000,1591715
US1.AAPL,30,20160225,203000,95.8300000,95.9100000,95.6500000,95.7700000,942037
US1.AAPL,30,20160225,210000,95.7700000,95.8100000,95.6000000,95.7300000,955508
US1.AAPL,30,20160225,213000,95.7300000,96.0800000,95.7000000,96.0653000,1069169
US1.AAPL,30,20160225,220000,96.0610000,96.4000000,96.0300000,96.3099000,1525875
US1.AAPL,30,20160225,223000,96.3000000,96.3500000,96.1400000,96.2650000,1360654
US1.AAPL,30,20160225,230000,96.2650000,96.2800000,95.8500000,95.9800000,1255901
US1.AAPL,30,20160225,233000,95.9700000,96.3975000,95.9700000,96.2049000,1540543
US1.AAPL,30,20160226,000000,96.2010000,96.7600000,96.0800000,96.7600000,3381549
US1.AAPL,30,20160226,180000,97.2000000,97.6700000,97.1500000,97.5000000,4199975
US1.AAPL,30,20160226,183000,97.5000000,97.5050000,97.0800000,97.2099000,2411081
US1.AAPL,30,20160226,190000,97.2001000,97.7300000,97.1900000,97.6700000,2028335
US1.AAPL,30,20160226,193000,97.6741000,98.0237000,97.5000000,97.5000000,2700744
US1.AAPL,30,20160226,200000,97.5000000,97.5300000,97.3200000,97.3900000,1692233
US1.AAPL,30,20160226,203000,97.3800000,97.3900000,96.9500000,97.2000000,1772460
US1.AAPL,30,20160226,210000,97.2100000,97.3099000,96.9500000,97.1000000,1075325
US1.AAPL,30,20160226,213000,97.1000000,97.3200000,96.8800000,96.8802000,1058351
US1.AAPL,30,20160226,220000,96.8801000,97.0800000,96.6100000,96.8836000,1694514
US1.AAPL,30,20160226,223000,96.8900000,97.0300000,96.8370000,97.0000000,1018709
US1.AAPL,30,20160226,230000,96.9900000,97.0100000,96.5800000,96.7200000,1295950
US1.AAPL,30,20160226,233000,96.7200000,97.1000000,96.6900000,96.9450000,1518324
US1.AAPL,30,20160227,000000,96.9400000,97.1000000,96.8600000,96.9100000,2672911
US1.AAPL,30,20160229,180000,96.8500000,97.6900000,96.7500000,97.5600000,3982485
US1.AAPL,30,20160229,183000,97.5700000,97.8600000,97.3100000,97.6689000,2000778
US1.AAPL,30,20160229,190000,97.6700000,97.9700000,97.5400000,97.8700000,1328731
US1.AAPL,30,20160229,193000,97.8600000,98.2300000,97.7500000,97.9750000,2024787
US1.AAPL,30,20160229,200000,97.9700000,98.1500000,97.9200000,98.0099000,1569346
US1.AAPL,30,20160229,203000,97.9900000,98.0700000,97.7301000,97.8400000,1147163
US1.AAPL,30,20160229,210000,97.8364000,97.9100000,97.6300000,97.8950000,1615774
US1.AAPL,30,20160229,213000,97.9000000,97.9800000,97.7300000,97.7310000,1301869
US1.AAPL,30,20160229,220000,97.7300000,97.7300000,97.5400000,97.7063000,1133657
US1.AAPL,30,20160229,223000,97.7000000,97.7250000,97.2100000,97.4700000,1578475
US1.AAPL,30,20160229,230000,97.4650000,97.5900000,97.2000000,97.3500000,1577153
US1.AAPL,30,20160229,233000,97.3500000,97.3500000,97.0000000,97.2500000,1802801
US1.AAPL,30,20160301,000000,97.2410000,97.3500000,96.6500000,96.6501000,4089763
US1.AAPL,30,20160301,180000,97.6900000,98.0500000,97.4200000,97.9600000,4616301
US1.AAPL,30,20160301,183000,97.9600000,98.6800000,97.9400000,98.5800000,4262581
US1.AAPL,30,20160301,190000,98.5700000,98.8050000,98.5100000,98.7066000,2605111
US1.AAPL,30,20160301,193000,98.7100000,99.3700000,98.7050000,99.2900000,3074183
US1.AAPL,30,20160301,200000,99.2825000,100.0000000,99.2800000,99.9100000,4531764
US1.AAPL,30,20160301,203000,99.9050000,100.3000000,99.7400000,99.9040000,4264829
US1.AAPL,30,20160301,210000,99.9060000,100.2900000,99.7700000,100.2600000,2914767
US1.AAPL,30,20160301,213000,100.2625000,100.5600000,99.9383000,100.5451000,3426100
US1.AAPL,30,20160301,220000,100.5400000,100.6900000,100.0700000,100.2700000,2960056
US1.AAPL,30,20160301,223000,100.2650000,100.6500000,100.2500000,100.4901000,2465668
US1.AAPL,30,20160301,230000,100.4900000,100.7100000,100.3200000,100.6839000,2054151
US1.AAPL,30,20160301,233000,100.6900000,100.7700000,100.4200000,100.4341000,2467886
US1.AAPL,30,20160302,000000,100.4300000,100.5500000,100.2350000,100.5300000,4884825
US1.AAPL,30,20160302,180000,100.5100000,100.8900000,100.0663000,100.1800000,4684450
US1.AAPL,30,20160302,183000,100.1800000,100.3300000,99.6800000,99.9650000,3543824
US1.AAPL,30,20160302,190000,99.9600000,100.3600000,99.7400000,100.3299000,3037153
US1.AAPL,30,20160302,193000,100.3200000,100.3700000,99.9600000,100.0400000,1849582
US1.AAPL,30,20160302,200000,100.0400000,100.1200000,99.8500000,99.9356000,1884812
US1.AAPL,30,20160302,203000,99.9320000,99.9900000,99.6400000,99.8900000,1675458
US1.AAPL,30,20160302,210000,99.8900000,100.2200000,99.8600000,100.0900000,1380295
US1.AAPL,30,20160302,213000,100.1000000,100.7500000,99.9500000,100.0765000,959759
US1.AAPL,30,20160302,220000,100.0700000,100.1172000,99.8600000,99.9300000,978939
US1.AAPL,30,20160302,223000,99.9300000,100.1090000,99.6500000,100.0200000,2131489
US1.AAPL,30,20160302,230000,100.0290000,100.4200000,100.0200000,100.3600000,1393037
US1.AAPL,30,20160302,233000,100.3600000,100.5000000,100.0700000,100.4301000,1588273
US1.AAPL,30,20160303,000000,100.4300000,100.8500000,100.2441000,100.7300000,3335856
US1.AAPL,30,20160303,180000,100.5700000,101.5300000,100.4500000,101.2700000,4200324
US1.AAPL,30,20160303,183000,101.2700000,101.7099000,101.0600000,101.4900000,3895111
US1.AAPL,30,20160303,190000,101.4900000,101.6800000,101.1900000,101.2500000,2978792
US1.AAPL,30,20160303,193000,101.2563000,101.3500000,100.7900000,100.8700000,2484290
US1.AAPL,30,20160303,200000,100.8600000,100.9500000,100.6200000,100.8200000,2735962
US1.AAPL,30,20160303,203000,100.8200000,100.9500000,100.6400000,100.7500000,1787743
US1.AAPL,30,20160303,210000,100.7500000,100.9900000,100.7300000,100.9000000,1298534
US1.AAPL,30,20160303,213000,100.8900000,100.9900000,100.8200000,100.9100000,1150026
US1.AAPL,30,20160303,220000,100.9100000,101.3000000,100.9100000,101.3000000,1808994
US1.AAPL,30,20160303,223000,101.2900000,101.4000000,101.0700000,101.2800000,1441164
US1.AAPL,30,20160303,230000,101.2900000,101.4500000,101.0950000,101.4300000,1272999
US1.AAPL,30,20160303,233000,101.4400000,101.5200000,101.2800000,101.4700000,1779386
US1.AAPL,30,20160304,000000,101.4800000,101.6700000,101.2900000,101.5000000,3741939
US1.AAPL,30,20160304,180000,102.3700000,102.3800000,101.3700000,101.8000000,5607175
US1.AAPL,30,20160304,183000,101.8000000,102.0700000,101.3900000,101.9601000,2565111
US1.AAPL,30,20160304,190000,101.9600000,102.6700000,101.8400000,102.5900000,3504447
US1.AAPL,30,20160304,193000,102.5800000,103.0900000,102.5500000,102.9000000,3899140
